Plan file, plan diff, Entropy, Cosine, Hamming Similarity, Hamming Dist, Euclidean, Jaccard
agent_179.plans , s1-s3, 0.290101, 0.704386, 100.000000, 0.008842, 0.008726, 0.000000 
agent_179.plans , s2-s3, 0.163363, 0.110506, 30.769231, 0.016799, 0.008976, 0.000000 

agent_18.plans , s1-s2, 0.233794, 0.669233, 0.000000, 0.014147, 0.006918, 0.000000 
agent_18.plans , s1-s3, 0.200188, 0.704460, 33.333333, 0.010610, 0.006589, 0.000000 
agent_18.plans , s2-s3, 0.033422, 0.952667, 100.000000, 0.003537, 0.002108, 0.000000 

agent_180.plans , s1-s2, 0.198726, 0.840066, 42.857143, 0.016799, 0.006609, 0.000000 
agent_180.plans , s1-s3, 0.418290, 0.481391, 0.000000, 0.019452, 0.012330, 0.000000 
agent_180.plans , s2-s3, 0.266459, 0.564257, 100.000000, 0.013263, 0.010615, 0.000000 

agent_181.plans , s1-s2, 0.172643, 0.202715, 100.000000, 0.003537, 0.006241, 0.000000 
agent_181.plans , s1-s3, 0.194972, 0.121484, 0.000000, 0.007073, 0.006455, 0.000000 
agent_181.plans , s2-s3, 0.057972, 0.349493, 0.000000, 0.007073, 0.002593, 0.000000 

agent_182.plans , s1-s2, 0.804168, 0.061416, 0.000000, 0.048630, 0.015510, 0.000000 
agent_182.plans , s1-s3, 0.736795, 0.177464, 100.000000, 0.034483, 0.015168, 0.000000 
agent_182.plans , s2-s3, 0.149664, 0.281807, 31.250000, 0.044209, 0.004179, 0.000000 

agent_183.plans , s1-s2, 0.071942, 0.469387, 100.000000, 0.009726, 0.002677, 0.000000 
agent_183.plans , s1-s3, 0.074643, 0.454798, 83.333333, 0.010610, 0.002743, 0.000000 
agent_183.plans , s2-s3, 0.092366, 0.126315, 0.000000, 0.015031, 0.003157, 0.000000 

agent_184.plans , s1-s2, 0.917918, 0.000000, 0.000000, 0.017683, 0.019416, 0.000000 
agent_184.plans , s1-s3, 0.917918, 0.000000, 0.000000, 0.017683, 0.019416, 0.000000 
agent_184.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_185.plans , s1-s2, 0.965194, 0.064250, 100.000000, 0.031830, 0.019449, 0.000000 
agent_185.plans , s1-s3, 0.993436, 0.057293, 0.000000, 0.040672, 0.019554, 0.000000 
agent_185.plans , s2-s3, 0.140115, 0.344883, 40.000000, 0.037135, 0.004159, 0.000000 

agent_186.plans , s1-s2, 0.492408, 0.107129, 100.000000, 0.030946, 0.010259, 0.000000 
agent_186.plans , s1-s3, 0.454139, 0.193254, 0.000000, 0.038019, 0.009866, 0.000000 
agent_186.plans , s2-s3, 0.231325, 0.207032, 12.500000, 0.037135, 0.005220, 0.000000 

agent_187.plans , s1-s2, 1.374108, 0.006073, 0.000000, 0.058355, 0.025923, 0.000000 
agent_187.plans , s1-s3, 1.337887, 0.034958, 12.727273, 0.052166, 0.025775, 0.000000 
agent_187.plans , s2-s3, 0.079063, 0.889604, 100.000000, 0.009726, 0.003418, 0.000000 

agent_188.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_188.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_188.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_189.plans , s1-s2, 1.122054, 0.000000, 100.000000, 0.045093, 0.020963, 0.000000 
agent_189.plans , s1-s3, 1.096266, 0.056494, 10.000000, 0.053050, 0.020779, 0.000000 
agent_189.plans , s2-s3, 0.315975, 0.000000, 0.000000, 0.053935, 0.006277, 0.000000 

agent_19.plans , s1-s2, 1.222562, 0.005635, 0.000000, 0.018568, 0.023923, 0.000000 
agent_19.plans , s1-s3, 1.211960, 0.011090, 100.000000, 0.015915, 0.023890, 0.000000 
agent_19.plans , s2-s3, 0.130110, 0.895221, 0.000000, 0.018568, 0.004064, 0.000000 

agent_190.plans , s1-s2, 0.311943, 0.174705, 53.333333, 0.023873, 0.007630, 0.000000 
agent_190.plans , s1-s3, 0.313154, 0.184868, 0.000000, 0.030946, 0.007462, 0.000000 
agent_190.plans , s2-s3, 0.116834, 0.482717, 100.000000, 0.017683, 0.003551, 0.000000 

agent_191.plans , s1-s2, 0.054721, 0.960996, 0.000000, 0.011494, 0.002462, 0.000000 
agent_191.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_191.plans , s2-s3, 0.052999, 0.960996, 0.000000, 0.011494, 0.002462, 0.000000 

agent_192.plans , s1-s2, 0.861926, 0.008446, 0.000000, 0.031830, 0.016288, 0.000000 
agent_192.plans , s1-s3, 0.837151, 0.051054, 39.130435, 0.023873, 0.016189, 0.000000 
agent_192.plans , s2-s3, 0.047928, 0.665760, 100.000000, 0.011494, 0.002210, 0.000000 

agent_193.plans , s1-s2, 0.266911, 0.240437, 100.000000, 0.022104, 0.007216, 0.000000 
agent_193.plans , s1-s3, 0.288817, 0.169278, 62.500000, 0.024757, 0.007330, 0.000000 
agent_193.plans , s2-s3, 0.194359, 0.206961, 0.000000, 0.029178, 0.004682, 0.000000 

agent_194.plans , s1-s2, 0.848754, 0.010349, 0.000000, 0.035367, 0.016193, 0.000000 
agent_194.plans , s1-s3, 0.830199, 0.050272, 25.925926, 0.029178, 0.016118, 0.000000 
agent_194.plans , s2-s3, 0.048339, 0.509148, 100.000000, 0.011494, 0.002210, 0.000000 

agent_195.plans , s1-s2, 1.314356, 0.028687, 100.000000, 0.058355, 0.025368, 0.000000 
agent_195.plans , s1-s3, 1.276680, 0.085036, 0.000000, 0.060124, 0.025134, 0.000000 
agent_195.plans , s2-s3, 0.280995, 0.199386, 50.000000, 0.059240, 0.005850, 0.000000 

agent_196.plans , s1-s2, 0.164854, 0.241426, 0.000000, 0.007073, 0.006162, 0.000000 
agent_196.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_196.plans , s2-s3, 0.071546, 0.241426, 0.000000, 0.007073, 0.006162, 0.000000 

agent_197.plans , s1-s2, 0.528159, 0.084948, 43.750000, 0.045977, 0.010530, 0.000000 
agent_197.plans , s1-s3, 0.440330, 0.254504, 100.000000, 0.038019, 0.009866, 0.000000 
agent_197.plans , s2-s3, 0.270918, 0.142372, 0.000000, 0.052166, 0.005736, 0.000000 

agent_198.plans , s1-s2, 0.169999, 0.170289, 0.000000, 0.007073, 0.006162, 0.000000 
agent_198.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_198.plans , s2-s3, 0.071224, 0.170289, 0.000000, 0.007073, 0.006162, 0.000000 

agent_199.plans , s1-s2, 0.932731, 0.073533, 0.000000, 0.018568, 0.019235, 0.000000 
agent_199.plans , s1-s3, 0.932731, 0.073533, 0.000000, 0.018568, 0.019235, 0.000000 
agent_199.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_2.plans , s1-s2, 0.513710, 0.031510, 0.000000, 0.019452, 0.012330, 0.000000 
agent_2.plans , s1-s3, 0.513710, 0.031510, 0.000000, 0.019452, 0.012330, 0.000000 
agent_2.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_20.plans , s1-s2, 1.092828, 0.010764, 20.000000, 0.045977, 0.020812, 0.000000 
agent_20.plans , s1-s3, 1.093702, 0.006950, 0.000000, 0.053050, 0.020751, 0.000000 
agent_20.plans , s2-s3, 0.115146, 0.501712, 100.000000, 0.017683, 0.003551, 0.000000 

agent_200.plans , s1-s2, 1.262695, 0.218258, 4.838710, 0.054819, 0.025081, 0.000000 
agent_200.plans , s1-s3, 1.378139, 0.018122, 0.000000, 0.057471, 0.026482, 0.000000 
agent_200.plans , s2-s3, 0.179970, 0.265728, 100.000000, 0.002653, 0.008500, 0.000000 

agent_201.plans , s1-s2, 0.320534, 0.255668, 0.000000, 0.012378, 0.008861, 0.000000 
agent_201.plans , s1-s3, 0.320534, 0.255668, 0.000000, 0.012378, 0.008861, 0.000000 
agent_201.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_202.plans , s1-s2, 1.229569, 0.015367, 0.000000, 0.035367, 0.024127, 0.000000 
agent_202.plans , s1-s3, 1.238793, 0.014118, 52.380952, 0.025641, 0.024182, 0.000000 
agent_202.plans , s2-s3, 0.044335, 0.276244, 100.000000, 0.016799, 0.002451, 0.000000 

agent_203.plans , s1-s2, 0.930434, 0.076367, 7.894737, 0.037135, 0.019404, 0.000000 
agent_203.plans , s1-s3, 0.976294, 0.025825, 0.000000, 0.039788, 0.020311, 0.000000 
agent_203.plans , s2-s3, 0.074280, 0.292608, 100.000000, 0.006189, 0.006224, 0.000000 

agent_204.plans , s1-s2, 0.053251, 0.321847, 0.000000, 0.015031, 0.002270, 0.000000 
agent_204.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_204.plans , s2-s3, 0.054596, 0.321847, 0.000000, 0.015031, 0.002270, 0.000000 

agent_205.plans , s1-s2, 0.381294, 0.000000, 0.000000, 0.035367, 0.007520, 0.000000 
agent_205.plans , s1-s3, 0.290267, 0.301326, 81.818182, 0.019452, 0.006741, 0.000000 
agent_205.plans , s2-s3, 0.094095, 0.357427, 100.000000, 0.015915, 0.003333, 0.000000 

agent_206.plans , s1-s2, 0.175158, 0.353047, 0.000000, 0.006189, 0.006260, 0.000000 
agent_206.plans , s1-s3, 0.175158, 0.353047, 0.000000, 0.006189, 0.006260, 0.000000 
agent_206.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_207.plans , s1-s2, 1.159403, 0.003809, 40.000000, 0.037135, 0.024146, 0.000000 
agent_207.plans , s1-s3, 1.175514, 0.005040, 0.000000, 0.040672, 0.024201, 0.000000 
agent_207.plans , s2-s3, 0.107008, 0.965107, 100.000000, 0.031830, 0.003937, 0.000000 

agent_208.plans , s1-s2, 0.045452, 0.733512, 0.000000, 0.009726, 0.001990, 1.000000 
agent_208.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 
agent_208.plans , s2-s3, 0.035753, 0.733512, 0.000000, 0.009726, 0.001990, 1.000000 

agent_209.plans , s1-s2, 0.170872, 0.200175, 0.000000, 0.043324, 0.004093, 0.000000 
agent_209.plans , s1-s3, 0.069018, 0.732688, 100.000000, 0.010610, 0.002743, 0.000000 
agent_209.plans , s2-s3, 0.100521, 0.333695, 5.405405, 0.041556, 0.003582, 0.000000 

agent_21.plans , s1-s2, 0.186876, 0.425820, 0.000000, 0.007073, 0.006451, 0.000000 
agent_21.plans , s1-s3, 0.186876, 0.425820, 0.000000, 0.007073, 0.006451, 0.000000 
agent_21.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_210.plans , s1-s2, 0.395070, 0.006121, 23.809524, 0.025641, 0.009304, 0.000000 
agent_210.plans , s1-s3, 0.396328, 0.006418, 0.000000, 0.030062, 0.009258, 0.000000 
agent_210.plans , s2-s3, 0.074669, 0.531945, 100.000000, 0.011494, 0.002917, 0.000000 

agent_211.plans , s1-s2, 0.357598, 0.000000, 11.538462, 0.031830, 0.008078, 0.000000 
agent_211.plans , s1-s3, 0.366886, 0.000000, 0.000000, 0.034483, 0.008157, 0.000000 
agent_211.plans , s2-s3, 0.045774, 0.599534, 100.000000, 0.011494, 0.002210, 0.000000 

agent_212.plans , s1-s2, 0.651430, 0.011507, 0.000000, 0.034483, 0.012883, 0.000000 
agent_212.plans , s1-s3, 0.651430, 0.011507, 0.000000, 0.034483, 0.012883, 0.000000 
agent_212.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_213.plans , s1-s2, 0.251930, 0.118626, 0.000000, 0.019452, 0.006899, 0.000000 
agent_213.plans , s1-s3, 0.233198, 0.196394, 16.666667, 0.017683, 0.006800, 0.000000 
agent_213.plans , s2-s3, 0.042603, 0.693257, 100.000000, 0.008842, 0.002350, 0.000000 

agent_214.plans , s1-s2, 1.060395, 0.001794, 0.000000, 0.023873, 0.021710, 0.000000 
agent_214.plans , s1-s3, 1.060395, 0.001794, 0.000000, 0.023873, 0.021710, 0.000000 
agent_214.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_215.plans , s1-s2, 0.789103, 0.000000, 0.000000, 0.046861, 0.014637, 0.000000 
agent_215.plans , s1-s3, 0.747069, 0.084833, 13.953488, 0.041556, 0.014410, 0.000000 
agent_215.plans , s2-s3, 0.080576, 0.536732, 100.000000, 0.008842, 0.003255, 0.000000 

agent_216.plans , s1-s2, 0.790107, 0.000000, 0.000000, 0.033599, 0.015203, 0.000000 
agent_216.plans , s1-s3, 0.775890, 0.048455, 9.090909, 0.030946, 0.015146, 0.000000 
agent_216.plans , s2-s3, 0.026185, 0.721326, 100.000000, 0.004421, 0.001929, 0.000000 

agent_217.plans , s1-s2, 0.978601, 0.002463, 0.000000, 0.026525, 0.019428, 0.000000 
agent_217.plans , s1-s3, 0.978601, 0.002463, 0.000000, 0.026525, 0.019428, 0.000000 
agent_217.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_218.plans , s1-s2, 0.168642, 0.147316, 0.000000, 0.005305, 0.006195, 0.000000 
agent_218.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_218.plans , s2-s3, 0.076952, 0.147316, 0.000000, 0.005305, 0.006195, 0.000000 

agent_219.plans , s1-s2, 0.274978, 0.030771, 0.000000, 0.023873, 0.007108, 0.000000 
agent_219.plans , s1-s3, 0.274978, 0.030771, 0.000000, 0.023873, 0.007108, 0.000000 
agent_219.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_22.plans , s1-s2, 0.794338, 0.086600, 0.000000, 0.044209, 0.015612, 0.000000 
agent_22.plans , s1-s3, 0.757636, 0.149130, 12.500000, 0.040672, 0.015388, 0.000000 
agent_22.plans , s2-s3, 0.090198, 0.525865, 100.000000, 0.015915, 0.003164, 0.000000 

agent_220.plans , s1-s2, 0.559723, 0.063973, 0.000000, 0.013263, 0.012233, 0.000000 
agent_220.plans , s1-s3, 0.542245, 0.114235, 30.000000, 0.010610, 0.012163, 0.000000 
agent_220.plans , s2-s3, 0.026478, 0.703714, 100.000000, 0.004421, 0.001929, 0.000000 

agent_221.plans , s1-s2, 0.591996, 0.028249, 0.000000, 0.045977, 0.011676, 0.000000 
agent_221.plans , s1-s3, 0.591996, 0.028249, 0.000000, 0.045977, 0.011676, 0.000000 
agent_221.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_222.plans , s1-s2, 0.182814, 0.470893, 100.000000, 0.007073, 0.006451, 0.000000 
agent_222.plans , s1-s3, 0.353508, 0.047736, 0.000000, 0.034483, 0.007834, 0.000000 
agent_222.plans , s2-s3, 0.216656, 0.101765, 12.903226, 0.030946, 0.004965, 0.000000 

agent_223.plans , s1-s2, 1.106282, 0.007394, 0.000000, 0.026525, 0.023950, 0.000000 
agent_223.plans , s1-s3, 1.133571, 0.012330, 100.000000, 0.019452, 0.025166, 0.000000 
agent_223.plans , s2-s3, 0.680478, 0.283292, 50.000000, 0.022989, 0.019157, 0.000000 

agent_224.plans , s1-s2, 0.546971, 0.104138, 0.000000, 0.015031, 0.012222, 0.000000 
agent_224.plans , s1-s3, 0.546971, 0.104138, 0.000000, 0.015031, 0.012222, 0.000000 
agent_224.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_225.plans , s1-s2, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 
agent_225.plans , s1-s3, 0.100357, 0.000000, 0.000000, 0.012378, 0.003396, 1.000000 
agent_225.plans , s2-s3, 0.100357, 0.000000, 0.000000, 0.012378, 0.003396, 1.000000 

agent_226.plans , s1-s2, 1.170304, 0.002835, 0.000000, 0.026525, 0.023950, 0.000000 
agent_226.plans , s1-s3, 0.987836, 0.238350, 100.000000, 0.017683, 0.022236, 0.000000 
agent_226.plans , s2-s3, 0.727421, 0.005185, 40.000000, 0.022989, 0.019157, 0.000000 

agent_227.plans , s1-s2, 0.695908, 0.007000, 0.000000, 0.010610, 0.014974, 0.000000 
agent_227.plans , s1-s3, 0.695908, 0.007000, 0.000000, 0.010610, 0.014974, 0.000000 
agent_227.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_228.plans , s1-s2, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 
agent_228.plans , s1-s3, 0.194436, 0.109536, 0.000000, 0.002653, 0.008500, 1.000000 
agent_228.plans , s2-s3, 0.194436, 0.109536, 0.000000, 0.002653, 0.008500, 1.000000 

agent_229.plans , s1-s2, 0.060580, 0.407254, 0.000000, 0.011494, 0.002462, 0.000000 
agent_229.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_229.plans , s2-s3, 0.058697, 0.407254, 0.000000, 0.011494, 0.002462, 0.000000 

agent_23.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_23.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_23.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_230.plans , s1-s2, 0.209887, 0.211699, 0.000000, 0.009726, 0.006601, 0.000000 
agent_230.plans , s1-s3, 0.162341, 0.369155, 100.000000, 0.003537, 0.006169, 0.000000 
agent_230.plans , s2-s3, 0.045753, 0.639814, 57.142857, 0.006189, 0.002350, 0.000000 

agent_231.plans , s1-s2, 1.236088, 0.000000, 0.000000, 0.036251, 0.023981, 0.000000 
agent_231.plans , s1-s3, 1.246888, 0.009855, 100.000000, 0.027409, 0.024009, 0.000000 
agent_231.plans , s2-s3, 0.082156, 0.000000, 30.000000, 0.033599, 0.002943, 0.000000 

agent_232.plans , s1-s2, 0.224456, 0.155673, 0.000000, 0.019452, 0.006617, 0.000000 
agent_232.plans , s1-s3, 0.224456, 0.155673, 0.000000, 0.019452, 0.006617, 0.000000 
agent_232.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_233.plans , s1-s2, 0.207978, 0.846069, 4.000000, 0.029178, 0.005081, 0.000000 
agent_233.plans , s1-s3, 0.052074, 0.965845, 100.000000, 0.007958, 0.002409, 0.000000 
agent_233.plans , s2-s3, 0.186922, 0.857140, 0.000000, 0.030062, 0.004860, 0.000000 

agent_234.plans , s1-s2, 0.974527, 0.025675, 0.000000, 0.053050, 0.019639, 0.000000 
agent_234.plans , s1-s3, 0.962486, 0.047869, 42.857143, 0.039788, 0.020311, 0.000000 
agent_234.plans , s2-s3, 0.151196, 0.131289, 100.000000, 0.022104, 0.006923, 0.000000 

agent_235.plans , s1-s2, 1.216078, 0.013454, 0.000000, 0.026525, 0.023950, 0.000000 
agent_235.plans , s1-s3, 1.202746, 0.042873, 41.176471, 0.020336, 0.023899, 0.000000 
agent_235.plans , s2-s3, 0.046713, 0.572690, 100.000000, 0.011494, 0.002210, 0.000000 

agent_236.plans , s1-s2, 0.331961, 0.544048, 0.000000, 0.015031, 0.008965, 0.000000 
agent_236.plans , s1-s3, 0.331961, 0.544048, 0.000000, 0.015031, 0.008965, 0.000000 
agent_236.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_237.plans , s1-s2, 1.281542, 0.000000, 0.000000, 0.051282, 0.024367, 0.000000 
agent_237.plans , s1-s3, 1.258662, 0.023650, 20.000000, 0.047745, 0.024236, 0.000000 
agent_237.plans , s2-s3, 0.173190, 0.244755, 100.000000, 0.033599, 0.004335, 0.000000 

agent_238.plans , s1-s2, 0.965213, 0.014734, 100.000000, 0.034483, 0.019753, 0.000000 
agent_238.plans , s1-s3, 0.979046, 0.011991, 7.142857, 0.045977, 0.019751, 0.000000 
agent_238.plans , s2-s3, 0.214018, 0.852896, 0.000000, 0.046861, 0.005226, 0.000000 

agent_239.plans , s1-s2, 0.044264, 0.641425, 0.000000, 0.009726, 0.001990, 0.000000 
agent_239.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_239.plans , s2-s3, 0.038375, 0.641425, 0.000000, 0.009726, 0.001990, 0.000000 

agent_24.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_24.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_24.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_240.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_240.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_240.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_241.plans , s1-s2, 0.956193, 0.029644, 8.823529, 0.033599, 0.019449, 0.000000 
agent_241.plans , s1-s3, 1.003230, 0.004766, 0.000000, 0.036251, 0.020354, 0.000000 
agent_241.plans , s2-s3, 0.076321, 0.213861, 100.000000, 0.006189, 0.006224, 0.000000 

agent_242.plans , s1-s2, 0.105823, 0.347179, 0.000000, 0.012378, 0.003396, 0.000000 
agent_242.plans , s1-s3, 0.105823, 0.347179, 0.000000, 0.012378, 0.003396, 0.000000 
agent_242.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_243.plans , s1-s2, 0.376515, 0.361225, 100.000000, 0.029178, 0.008281, 0.000000 
agent_243.plans , s1-s3, 0.330963, 0.450602, 14.285714, 0.034483, 0.007786, 0.000000 
agent_243.plans , s2-s3, 0.207074, 0.568498, 0.000000, 0.035367, 0.005008, 0.000000 

agent_244.plans , s1-s2, 0.520736, 0.336889, 0.000000, 0.027409, 0.012481, 0.000000 
agent_244.plans , s1-s3, 0.520736, 0.336889, 0.000000, 0.027409, 0.012481, 0.000000 
agent_244.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_245.plans , s1-s2, 1.203561, 0.004973, 0.000000, 0.028294, 0.023935, 0.000000 
agent_245.plans , s1-s3, 1.188325, 0.016894, 100.000000, 0.020336, 0.023899, 0.000000 
agent_245.plans , s2-s3, 0.090720, 0.932561, 55.555556, 0.023873, 0.003367, 0.000000 

agent_246.plans , s1-s2, 0.314869, 0.132080, 0.000000, 0.031830, 0.007540, 0.000000 
agent_246.plans , s1-s3, 0.212625, 0.397216, 100.000000, 0.014147, 0.006626, 0.000000 
agent_246.plans , s2-s3, 0.152509, 0.273098, 20.000000, 0.028294, 0.004156, 0.000000 

agent_247.plans , s1-s2, 0.900220, 0.171249, 0.000000, 0.030062, 0.019371, 0.000000 
agent_247.plans , s1-s3, 0.900220, 0.171249, 0.000000, 0.030062, 0.019371, 0.000000 
agent_247.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_248.plans , s1-s2, 0.193705, 0.223192, 0.000000, 0.007073, 0.006451, 0.000000 
agent_248.plans , s1-s3, 0.193705, 0.223192, 0.000000, 0.007073, 0.006451, 0.000000 
agent_248.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_249.plans , s1-s2, 1.028912, 0.014082, 17.241379, 0.053050, 0.020000, 0.000000 
agent_249.plans , s1-s3, 1.004870, 0.043224, 0.000000, 0.057471, 0.019824, 0.000000 
agent_249.plans , s2-s3, 0.188818, 0.226770, 100.000000, 0.031830, 0.004582, 0.000000 

agent_25.plans , s1-s2, 0.405515, 0.037357, 100.000000, 0.031830, 0.008103, 0.000000 
agent_25.plans , s1-s3, 0.440626, 0.019629, 11.764706, 0.045093, 0.008588, 0.000000 
agent_25.plans , s2-s3, 0.242015, 0.331129, 0.000000, 0.046861, 0.005881, 0.000000 

agent_250.plans , s1-s2, 0.170537, 0.902437, 0.000000, 0.010610, 0.006444, 0.000000 
agent_250.plans , s1-s3, 0.170537, 0.902437, 0.000000, 0.010610, 0.006444, 0.000000 
agent_250.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_251.plans , s1-s2, 0.060396, 0.053127, 0.000000, 0.007073, 0.002316, 0.000000 
agent_251.plans , s1-s3, 0.060396, 0.053127, 0.000000, 0.007073, 0.002316, 0.000000 
agent_251.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_252.plans , s1-s2, 0.355581, 0.067336, 0.000000, 0.038904, 0.007960, 0.000000 
agent_252.plans , s1-s3, 0.309992, 0.170145, 100.000000, 0.030946, 0.007462, 0.000000 
agent_252.plans , s2-s3, 0.166578, 0.244395, 77.777778, 0.032714, 0.004214, 0.000000 

agent_253.plans , s1-s2, 1.296488, 0.000000, 0.000000, 0.015915, 0.024611, 0.000000 
agent_253.plans , s1-s3, 1.296488, 0.000000, 0.000000, 0.015915, 0.024611, 0.000000 
agent_253.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_254.plans , s1-s2, 0.896382, 0.187365, 100.000000, 0.030062, 0.019364, 0.000000 
agent_254.plans , s1-s3, 1.068873, 0.027098, 0.000000, 0.066313, 0.020071, 0.000000 
agent_254.plans , s2-s3, 0.305861, 0.050941, 9.756098, 0.062776, 0.006107, 0.000000 

agent_255.plans , s1-s2, 0.368689, 0.196079, 100.000000, 0.027409, 0.008197, 0.000000 
agent_255.plans , s1-s3, 0.330803, 0.300573, 27.272727, 0.034483, 0.007786, 0.000000 
agent_255.plans , s2-s3, 0.232817, 0.269069, 0.000000, 0.037135, 0.005346, 0.000000 
